
1,Connected,active,2690.0546277674307;4627.377063940475;0, Succesful, 1.108
2,Connected,active,2689.9861227601027;4627.321112196717;0, Succesful, 3.246
3,Connected,active,2689.9861227601027;4627.321112196717;0, Succesful, 0.556
4,Connected,active,2689.9861227601027;4627.321112196717;0, Succesful, 0.461
5,Connected,active,2689.9861227601027;4627.321112196717;0, Succesful, 0.283
6,Connected,active,2689.9861227601027;4627.321112196717;0, Succesful, 0.384
7,Connected,active,2689.9861227601027;4627.321112196717;0, Succesful, 0.330
8,Connected,active,2689.9861227601027;4627.321112196717;0, Succesful, 0.315
9,Connected,active,2689.9861227601027;4627.321112196717;0, Succesful, 0.302
10,Connected,active,2689.9861227601027;4627.321112196717;0, Succesful, 0.326
11,Connected,active,2689.9861227601027;4627.321112196717;0, Succesful, 0.328
12,Connected,active,2689.9861227601027;4627.321112196717;0, Succesful, 0.248
13,Connected,active,2689.9861227601027;4627.321112196717;0, Succesful, 0.242
14,Connected,active,2689.9861227601027;4627.321112196717;0, Succesful, 0.251
15,Connected,active,2689.9861227601027;4627.321112196717;0, Succesful, 0.282
16,Connected,active,2689.9861227601027;4627.321112196717;0, Succesful, 0.245
17,Connected,active,2689.027052657506;4621.5580825897405;0, Succesful, 0.236
18,Connected,active,2672.791365920701;4557.605239475416;0, Succesful, 0.294
19,Connected,active,2604.9714086656895;4553.968376131206;0, Succesful, 0.249
20,Connected,active,2485.0876458411767;4566.837277195331;0, Succesful, 0.245
21,Connected,active,2295.397280549131;4587.147760179146;0, Succesful, 0.248
22,Connected,active,2168.7315219991165;4600.01666124327;0, Succesful, 0.246
23,Connected,active,2047.5461640353656;4610.087975119542;0, Succesful, 0.253
24,Connected,active,1863.6787243662257;4620.830709920898;0, Succesful, 0.262
25,Connected,active,1749.206857120647;4629.391326715729;0, Succesful, 0.241
