
1,Connected,active,2717.0456006547784;4395.177327348659;0, Succesful, 0.617
2,Connected,active,2718.2786907866875;4402.842716243376;0, Succesful, 1.675
3,Connected,active,2718.2786907866875;4402.842716243376;0, Succesful, 3.141
4,Connected,active,2718.2786907866875;4402.842716243376;0, Succesful, 0.535
5,Connected,active,2718.2786907866875;4402.842716243376;0, Succesful, 0.347
6,Connected,active,2718.2786907866875;4402.842716243376;0, Succesful, 0.300
7,Connected,active,2718.2786907866875;4402.842716243376;0, Succesful, 0.264
8,Connected,active,2718.2786907866875;4402.842716243376;0, Succesful, 0.293
9,Connected,active,2718.2786907866875;4402.842716243376;0, Succesful, 0.255
10,Connected,active,2718.2786907866875;4402.842716243376;0, Succesful, 0.249
11,Connected,active,2718.2786907866875;4402.842716243376;0, Succesful, 0.240
12,Connected,active,2718.2786907866875;4402.842716243376;0, Succesful, 0.280
13,Connected,active,2718.2786907866875;4402.842716243376;0, Succesful, 0.254
14,Connected,active,2718.2786907866875;4402.842716243376;0, Succesful, 0.240
15,Connected,active,2718.2786907866875;4402.842716243376;0, Succesful, 0.276
16,Connected,active,2718.2786907866875;4402.842716243376;0, Succesful, 0.234
17,Connected,active,2718.2786907866875;4402.842716243376;0, Succesful, 0.240
18,Connected,active,2720.1968309918793;4414.256871969817;0, Succesful, 0.277
19,Connected,active,2724.581151460891;4440.833950254423;0, Succesful, 0.245
20,Connected,active,2724.7866664828753;4442.456550823377;0, Succesful, 0.243
21,Connected,active,2721.8409511677587;4489.400063835555;0, Succesful, 0.266
22,Connected,active,2646.6909581286213;4531.475775140866;0, Succesful, 0.243
23,Connected,active,2509.0643984060794;4546.191083748974;0, Succesful, 0.239
24,Connected,active,2311.4959572712805;4567.340842889144;0, Succesful, 0.251
25,Connected,active,2165.9913217059852;4582.279958472281;0, Succesful, 0.232
26,Connected,active,2029.3923370933678;4593.134596761151;0, Succesful, 0.246
27,Connected,active,1835.591671361625;4604.772559462621;0, Succesful, 0.250
28,Connected,active,1699.4722218003062;4615.739101239006;0, Succesful, 0.243
