
1,Connected,2690.0546277674307;4627.488967427988;0, Succesful, 1.976
2,Connected,2689.9861227601027;4627.321112196717;0, Succesful, 1.913
3,Connected,2689.9861227601027;4627.321112196717;0, Succesful, 1.818
4,Connected,2689.9861227601027;4627.321112196717;0, Succesful, 0.814
5,Connected,2689.9861227601027;4627.321112196717;0, Succesful, 1.421
6,Connected,2689.9861227601027;4627.321112196717;0, Succesful, 0.566
7,Connected,2689.9861227601027;4627.321112196717;0, Succesful, 0.488
8,Connected,2689.9861227601027;4627.321112196717;0, Succesful, 0.827
9,Connected,2689.9861227601027;4627.321112196717;0, Succesful, 1.014
10,Connected,2689.9861227601027;4627.321112196717;0, Succesful, 1.696
11,Connected,2689.9861227601027;4627.321112196717;0, Succesful, 0.521
12,Connected,2689.9861227601027;4627.321112196717;0, Succesful, 0.483
13,Connected,2689.9861227601027;4627.321112196717;0, Succesful, 0.684
14,Connected,2689.9861227601027;4627.321112196717;0, Succesful, 0.777
15,Connected,2689.9861227601027;4627.321112196717;0, Succesful, 0.619
16,Connected,2681.8340268880356;4580.601406159569;0, Succesful, 0.697
17,Connected,2645.4578679967117;4549.660091861912;0, Succesful, 0.536
18,Connected,2485.0876458411767;4566.837277195331;0, Succesful, 0.579
19,Connected,2356.914777129939;4580.545454415812;0, Succesful, 0.721
20,Connected,2168.7315219991165;4600.01666124327;0, Succesful, 0.511
21,Connected,2047.5461640353656;4610.087975119542;0, Succesful, 0.523
22,Connected,1863.6787243662257;4620.830709920898;0, Succesful, 0.600
23,Connected,1749.206857120647;4629.391326715729;0, Succesful, 0.557
