
1,Connected,active,2690.0546277674307;4627.321112196717;0, Succesful, 2.459
2,Connected,active,2689.9861227601027;4627.321112196717;0, Succesful, 2.733
3,Connected,active,2689.9861227601027;4627.321112196717;0, Succesful, 2.868
4,Connected,active,2689.9861227601027;4627.321112196717;0, Succesful, 0.957
5,Connected,active,2689.9861227601027;4627.321112196717;0, Succesful, 0.485
6,Connected,active,2689.9861227601027;4627.321112196717;0, Succesful, 0.259
7,Connected,active,2689.9861227601027;4627.321112196717;0, Succesful, 0.245
8,Connected,active,2689.9861227601027;4627.321112196717;0, Succesful, 0.257
9,Connected,active,2689.9861227601027;4627.321112196717;0, Succesful, 0.240
10,Connected,active,2689.9861227601027;4627.321112196717;0, Succesful, 0.246
11,Connected,active,2689.9861227601027;4627.321112196717;0, Succesful, 0.257
12,Connected,active,2689.9861227601027;4627.321112196717;0, Succesful, 0.235
13,Connected,active,2689.9861227601027;4627.321112196717;0, Succesful, 0.243
14,Connected,active,2689.9861227601027;4627.321112196717;0, Succesful, 0.258
15,Connected,active,2689.9861227601027;4627.321112196717;0, Succesful, 0.228
16,Connected,active,2685.8073173130765;4603.5975728437215;0, Succesful, 0.236
17,Connected,active,2645.4578679967117;4549.660091861912;0, Succesful, 0.261
18,Connected,active,2548.043747575878;4560.067116200727;0, Succesful, 0.250
19,Connected,active,2420.9669589818936;4573.71934167745;0, Succesful, 0.264
20,Connected,active,2230.9340686532073;4594.085776405022;0, Succesful, 0.252
21,Connected,active,2107.4880454476224;4605.779690850248;0, Succesful, 0.247
22,Connected,active,1986.6452125205126;4613.333176257452;0, Succesful, 0.253
23,Connected,active,1805.243953115191;4624.80328372765;0, Succesful, 0.258
24,Connected,active,1686.2507553859452;4634.9865010914355;0, Succesful, 0.239
