
1,Connected,active,2051.1084244164367;4556.094542393975;0, Succesful, 1.173
2,Connected,active,2305.6730316483754;4531.867437347166;0, Succesful, 1.712
3,Connected,active,2601.7516733212606;4500.14279863691;0, Succesful, 3.055
4,Connected,active,2637.2372671173166;4496.33808006143;0, Succesful, 0.580
5,Connected,active,2637.3057721246446;4496.33808006143;0, Succesful, 0.314
6,Connected,active,2637.3057721246446;4496.33808006143;0, Succesful, 0.308
7,Connected,active,2637.3057721246446;4496.33808006143;0, Succesful, 0.329
8,Connected,active,2637.3057721246446;4496.33808006143;0, Succesful, 0.353
9,Connected,active,2637.3057721246446;4496.33808006143;0, Succesful, 0.335
10,Connected,active,2637.3057721246446;4496.33808006143;0, Succesful, 0.385
11,Connected,active,2637.3057721246446;4496.33808006143;0, Succesful, 0.438
12,Connected,active,2637.3057721246446;4496.33808006143;0, Succesful, 0.435
13,Connected,active,2637.3057721246446;4496.33808006143;0, Succesful, 0.482
14,Connected,active,2637.3057721246446;4496.33808006143;0, Succesful, 0.481
15,Connected,active,2637.3057721246446;4496.33808006143;0, Succesful, 0.339
16,Connected,active,2637.3057721246446;4496.33808006143;0, Succesful, 0.389
17,Connected,active,2637.3057721246446;4496.33808006143;0, Succesful, 0.390
18,Connected,active,2637.3057721246446;4496.33808006143;0, Succesful, 0.423
19,Connected,active,2637.3057721246446;4496.33808006143;0, Succesful, 0.447
20,Connected,active,2637.3057721246446;4496.33808006143;0, Succesful, 0.446
21,Connected,active,2637.3057721246446;4496.33808006143;0, Succesful, 0.322
22,Connected,active,2637.3057721246446;4496.33808006143;0, Succesful, 0.350
23,Connected,active,2637.3057721246446;4496.33808006143;0, Succesful, 0.316
24,Connected,active,2637.3057721246446;4496.33808006143;0, Succesful, 0.307
25,Connected,active,2637.3057721246446;4496.33808006143;0, Succesful, 0.323
26,Connected,active,2637.3057721246446;4496.33808006143;0, Succesful, 0.302
27,Connected,active,2637.3057721246446;4496.33808006143;0, Succesful, 0.316
28,Connected,active,2637.3057721246446;4496.33808006143;0, Succesful, 0.308
29,Connected,active,2637.3057721246446;4496.33808006143;0, Succesful, 0.308
30,Connected,active,2637.3057721246446;4496.33808006143;0, Succesful, 0.301
31,Connected,active,2722.663011255698;4486.658428391458;0, Succesful, 0.321
32,Connected,active,2843.0948141388385;4472.670492452192;0, Succesful, 0.310
33,Connected,active,2961.1289417654884;4458.570653025412;0, Succesful, 0.311
