
1,Connected,active,2724.8551714902032;4442.624406054649;0, Succesful, 0.286
2,Connected,active,2725.129191519517;4444.470813598632;0, Succesful, 0.857
3,Connected,active,2725.197696526845;4444.582717086146;0, Succesful, 1.067
4,Connected,active,2725.197696526845;4444.582717086146;0, Succesful, 2.282
5,Connected,active,2725.197696526845;4444.582717086146;0, Succesful, 1.919
6,Connected,active,2725.197696526845;4444.582717086146;0, Succesful, 0.415
7,Connected,active,2725.197696526845;4444.582717086146;0, Succesful, 0.238
8,Connected,active,2725.197696526845;4444.582717086146;0, Succesful, 0.239
9,Connected,active,2725.197696526845;4444.582717086146;0, Succesful, 0.264
10,Connected,active,2725.197696526845;4444.582717086146;0, Succesful, 0.253
11,Connected,active,2725.197696526845;4444.582717086146;0, Succesful, 0.241
12,Connected,active,2725.197696526845;4444.582717086146;0, Succesful, 0.286
13,Connected,active,2725.197696526845;4444.582717086146;0, Succesful, 0.256
14,Connected,active,2725.197696526845;4444.582717086146;0, Succesful, 0.252
15,Connected,active,2725.197696526845;4444.582717086146;0, Succesful, 0.249
16,Connected,active,2725.197696526845;4444.582717086146;0, Succesful, 0.257
17,Connected,active,2725.197696526845;4444.582717086146;0, Succesful, 0.763
18,Connected,active,2726.019756614785;4456.220679787615;0, Succesful, 0.363
19,Connected,active,2724.4441414462335;4484.476310384934;0, Succesful, 0.393
20,Connected,active,2720.4023460138646;4492.085747535894;0, Succesful, 0.340
21,Connected,active,2682.656086975975;4523.642531014878;0, Succesful, 0.301
22,Connected,active,2501.5973526072953;4546.974408161574;0, Succesful, 0.288
23,Connected,active,2306.084061692345;4567.956312070472;0, Succesful, 0.724
24,Connected,active,2173.458367504769;4581.552585803439;0, Succesful, 0.409
25,Connected,active,1965.4086602487414;4596.491701386575;0, Succesful, 0.275
26,Connected,active,1836.5507414642213;4604.716607718864;0, Succesful, 0.235
27,Connected,active,1704.4730873352717;4615.291487288949;0, Succesful, 0.282
