
1,Connected,2682.7930969906315;4586.2525322790325;0, Succesful, 3.096
2,Connected,2682.724591983303;4585.693014841462;0, Succesful, 0.514
3,Connected,2682.724591983303;4585.693014841462;0, Succesful, 0.917
4,Connected,2682.724591983303;4585.693014841462;0, Succesful, 0.745
5,Connected,2682.724591983303;4585.693014841462;0, Succesful, 0.577
6,Connected,2682.724591983303;4585.693014841462;0, Succesful, 1.190
7,Connected,2682.724591983303;4585.693014841462;0, Succesful, 0.370
8,Connected,2682.724591983303;4585.693014841462;0, Succesful, 0.288
9,Connected,2682.724591983303;4585.693014841462;0, Succesful, 0.250
10,Connected,2682.724591983303;4585.693014841462;0, Succesful, 0.266
11,Connected,2682.724591983303;4585.693014841462;0, Succesful, 0.247
12,Connected,2682.724591983303;4585.693014841462;0, Succesful, 0.302
13,Connected,2682.724591983303;4585.693014841462;0, Succesful, 0.292
14,Connected,2682.724591983303;4585.693014841462;0, Succesful, 0.346
15,Connected,2682.724591983303;4585.693014841462;0, Succesful, 0.347
16,Connected,2682.724591983303;4585.693014841462;0, Succesful, 0.296
17,Connected,2682.724591983303;4585.693014841462;0, Succesful, 0.345
18,Connected,2682.724591983303;4585.693014841462;0, Succesful, 0.362
19,Connected,2680.463926741469;4575.453845733919;0, Succesful, 0.243
20,Connected,2581.1316661154437;4556.542156344031;0, Succesful, 0.341
21,Connected,2441.449956173053;4571.481271927168;0, Succesful, 0.285
22,Connected,2287.5877097137063;4587.987036335501;0, Succesful, 0.297
23,Connected,2128.587587704737;4603.765428074993;0, Succesful, 0.289
24,Connected,1891.9027873854827;4618.928350633158;0, Succesful, 0.299
25,Connected,1733.313695420483;4630.790120309655;0, Succesful, 0.296
