
1,Connected,2725.0606865121886;4443.967247904819;0, Succesful, 2.578
2,Connected,2725.129191519517;4444.470813598632;0, Succesful, 0.741
3,Connected,2725.197696526845;4444.582717086146;0, Succesful, 0.629
4,Connected,2725.197696526845;4444.582717086146;0, Succesful, 0.544
5,Connected,2725.197696526845;4444.582717086146;0, Succesful, 0.343
6,Connected,2725.197696526845;4444.582717086146;0, Succesful, 0.398
7,Connected,2725.197696526845;4444.582717086146;0, Succesful, 0.619
8,Connected,2725.197696526845;4444.582717086146;0, Succesful, 0.306
9,Connected,2725.197696526845;4444.582717086146;0, Succesful, 0.347
10,Connected,2725.197696526845;4444.582717086146;0, Succesful, 0.411
11,Connected,2725.197696526845;4444.582717086146;0, Succesful, 0.265
12,Connected,2725.197696526845;4444.582717086146;0, Succesful, 0.245
13,Connected,2725.197696526845;4444.582717086146;0, Succesful, 0.273
14,Connected,2725.197696526845;4444.582717086146;0, Succesful, 0.319
15,Connected,2725.197696526845;4444.582717086146;0, Succesful, 0.323
16,Connected,2725.197696526845;4444.582717086146;0, Succesful, 0.336
17,Connected,2725.197696526845;4444.582717086146;0, Succesful, 0.274
18,Connected,2725.197696526845;4444.582717086146;0, Succesful, 0.371
19,Connected,2725.197696526845;4444.582717086146;0, Succesful, 0.303
20,Connected,2726.019756614785;4456.220679787615;0, Succesful, 0.251
21,Connected,2724.512646453562;4484.308455153662;0, Succesful, 0.247
22,Connected,2720.4023460138646;4492.085747535894;0, Succesful, 0.352
23,Connected,2682.656086975975;4523.642531014878;0, Succesful, 0.353
24,Connected,2566.1290695105477;4540.092343679455;0, Succesful, 0.270
25,Connected,2438.1617158212953;4553.800520899935;0, Succesful, 0.341
26,Connected,2242.3744048770322;4574.782424808834;0, Succesful, 0.300
27,Connected,2103.1037249786114;4588.154891566772;0, Succesful, 0.240
28,Connected,1965.4086602487414;4596.491701386575;0, Succesful, 0.326
29,Connected,1836.5507414642213;4604.716607718864;0, Succesful, 0.247
