
1,Connected,2051.1084244164367;4556.094542393975;0, Succesful, 2.469
2,Connected,2242.4429098843602;4538.63759834177;0, Succesful, 1.575
3,Connected,2425.899319509531;4518.998536283041;0, Succesful, 0.982
4,Connected,2629.016666237921;4497.233307961544;0, Succesful, 1.675
5,Connected,2637.2372671173166;4496.33808006143;0, Succesful, 0.874
6,Connected,2637.3057721246446;4496.33808006143;0, Succesful, 0.879
7,Connected,2637.3057721246446;4496.33808006143;0, Succesful, 0.548
8,Connected,2637.3057721246446;4496.33808006143;0, Succesful, 0.477
9,Connected,2637.3057721246446;4496.33808006143;0, Succesful, 0.480
10,Connected,2637.3057721246446;4496.33808006143;0, Succesful, 0.447
11,Connected,2637.3057721246446;4496.33808006143;0, Succesful, 0.542
12,Connected,2637.3057721246446;4496.33808006143;0, Succesful, 0.541
13,Connected,2637.3057721246446;4496.33808006143;0, Succesful, 0.516
14,Connected,2637.3057721246446;4496.33808006143;0, Succesful, 0.517
15,Connected,2637.3057721246446;4496.33808006143;0, Succesful, 0.612
16,Connected,2637.3057721246446;4496.33808006143;0, Succesful, 0.584
17,Connected,2637.3057721246446;4496.33808006143;0, Succesful, 0.707
18,Connected,2637.3057721246446;4496.33808006143;0, Succesful, 0.549
19,Connected,2637.3057721246446;4496.33808006143;0, Succesful, 0.514
20,Connected,2637.3057721246446;4496.33808006143;0, Succesful, 0.571
21,Connected,2637.3057721246446;4496.33808006143;0, Succesful, 0.444
22,Connected,2637.3057721246446;4496.33808006143;0, Succesful, 0.526
23,Connected,2637.3057721246446;4496.33808006143;0, Succesful, 0.415
24,Connected,2637.3057721246446;4496.33808006143;0, Succesful, 0.511
25,Connected,2637.3057721246446;4496.33808006143;0, Succesful, 0.423
26,Connected,2637.3057721246446;4496.33808006143;0, Succesful, 0.487
27,Connected,2637.3057721246446;4496.33808006143;0, Succesful, 0.463
28,Connected,2637.3057721246446;4496.33808006143;0, Succesful, 0.430
29,Connected,2637.3057721246446;4496.33808006143;0, Succesful, 0.550
30,Connected,2637.3057721246446;4496.33808006143;0, Succesful, 0.492
31,Connected,2677.381201411696;4491.805988817108;0, Succesful, 0.432
32,Connected,2784.5230328731477;4479.664460421825;0, Succesful, 0.420
33,Connected,2961.1289417654884;4458.570653025412;0, Succesful, 0.507
