
1,Connected,active,2721.7039411531023;4423.488909689733;0, Succesful, 0.681
2,Connected,active,2725.129191519517;4444.302958367361;0, Succesful, 1.224
3,Connected,active,2725.197696526845;4444.582717086146;0, Succesful, 6.242
4,Connected,active,2725.197696526845;4444.582717086146;0, Succesful, 4.195
5,Connected,active,2725.197696526845;4444.582717086146;0, Succesful, 2.938
6,Connected,active,2725.197696526845;4444.582717086146;0, Succesful, 2.770
7,Connected,active,2725.197696526845;4444.582717086146;0, Succesful, 3.001
8,Connected,active,2725.197696526845;4444.582717086146;0, Succesful, 2.942
9,Connected,active,2725.197696526845;4444.582717086146;0, Succesful, 3.174
10,Connected,active,2725.7457365854716;4478.937087752983;0, Succesful, 3.165
11,Connected,active,2712.3872601564544;4506.465345681459;0, Succesful, 2.883
12,Connected,active,2438.1617158212953;4553.800520899935;0, Succesful, 2.861
13,Connected,active,2103.1037249786114;4588.154891566772;0, Succesful, 2.987
14,Connected,active,1767.7032090992866;4609.696312913243;0, Succesful, 2.740
